id,x1,y1,x2,y2,score
43,417,349,435,394,1
43,405,382,432,442,1
43,428,390,449,442,1
44,351,329,383,377,1
44,587,296,626,315,1
44,596,285,635,307,1
44,494,373,524,388,1
44,699,300,728,326,1
44,562,283,581,305,1
44,551,295,572,314,1
44,628,352,654,377,1
44,622,376,640,397,1
44,620,359,643,383,1
44,605,378,624,398,1
44,611,369,628,388,1
45,225,293,272,326,1
45,626,362,644,382,1
45,847,305,866,333,1
45,834,307,851,335,1
45,294,283,314,319,1
46,597,399,655,428,1
46,396,299,420,380,1
46,705,452,727,479,1
46,701,441,727,464,1
47,295,266,332,296,1
47,524,222,607,251,1
47,175,267,192,291,1
47,231,268,270,310,1
47,138,292,177,322,1
47,326,269,347,287,1
48,579,358,631,376,1
48,148,379,180,397,1
48,633,358,680,376,1
48,637,346,687,367,1
48,583,369,628,388,1
49,636,346,688,367,1
49,581,373,630,392,1
49,636,360,688,377,1
49,576,358,629,376,1
50,568,359,615,379,1
50,637,358,689,378,1
50,579,376,629,394,1
50,149,389,175,408,1
51,582,361,632,378,1
51,634,346,687,366,1
51,626,358,682,378,1
51,580,376,641,396,1
51,144,381,170,398,1
52,627,392,642,423,1
52,914,425,938,464,1
52,258,471,275,492,1
53,500,307,579,338,1
53,172,448,200,478,1
53,417,276,440,331,1
53,536,451,569,475,1
53,297,283,317,325,1
53,287,291,306,333,1
53,499,467,535,486,1
53,322,466,345,488,1
53,287,466,319,484,1
53,292,474,324,496,1
53,407,271,424,321,1
53,280,473,303,495,1
54,297,299,328,365,1
54,1021,63,1163,160,1
54,70,299,128,333,1
54,1091,113,1141,224,1
54,352,406,375,434,1
54,1126,310,1154,361,1
54,316,383,338,437,1
54,148,367,165,407,1
54,140,358,156,400,1
55,46,151,134,227,1
55,912,244,940,297,1
55,216,277,256,321,1
55,644,425,668,441,1
55,643,435,670,452,1
56,91,378,122,444,1
56,111,328,138,389,1
56,544,460,563,491,1
56,261,460,284,478,1
56,238,456,256,481,1
56,274,457,296,472,1
57,667,356,736,377,1
57,606,329,639,359,1
57,1065,401,1089,433,1
57,430,465,460,481,1
57,440,334,459,369,1
57,226,420,250,458,1
57,675,342,749,367,1
57,539,333,556,368,1
57,525,328,541,361,1
57,220,415,240,444,1
58,577,455,615,477,1
59,404,379,419,413,1
59,279,481,297,498,1
59,292,481,309,501,1
59,478,379,496,404,1
59,466,379,486,405,1
59,825,452,851,473,1
59,618,454,635,477,1
59,605,450,627,470,1
60,1111,271,1134,305,1
60,1198,235,1242,277,1
60,525,437,540,456,1
61,559,428,600,459,1
61,448,427,490,461,1
61,496,423,541,453,1
61,533,494,555,510,1
62,572,463,592,481,1
62,463,466,479,486,1
62,585,463,605,480,1
63,657,244,767,299,1
63,275,359,292,394,1
63,314,356,339,401,1
63,134,385,153,413,1
64,423,484,440,500,1
65,546,409,561,436,1
65,475,408,492,431,1
66,234,442,263,460,1
66,1026,414,1064,439,1
66,1035,404,1073,425,1
66,58,185,87,228,1
67,1201,246,1233,314,1
67,526,482,549,499,1
67,1144,294,1161,325,1
67,1156,285,1173,328,1
67,483,503,501,520,1
67,833,451,849,471,1
67,468,505,484,522,1
68,850,338,866,364,1
68,454,319,481,339,1
68,355,277,402,298,1
68,373,289,405,314,1
68,920,274,944,305,1
69,1011,397,1052,445,1
69,1157,413,1191,470,1
69,944,411,971,436,1
69,1111,406,1138,435,1
70,1063,354,1106,388,1
70,238,481,253,500,1
70,76,271,94,322,1
70,972,358,1000,387,1
70,53,423,69,442,1
70,602,462,630,479,1
70,652,461,675,479,1
70,928,374,951,397,1
70,25,287,49,330,1
70,46,429,65,456,1
70,119,441,136,459,1
70,576,465,600,482,1
70,565,461,585,478,1
71,406,462,472,502,1
71,323,444,366,488,1
71,206,456,235,482,1
71,255,459,293,490,1
71,291,454,329,488,1
71,240,454,261,474,1
72,580,440,609,457,1
72,401,447,417,469,1
72,645,441,665,458,1
72,891,391,920,413,1
73,502,319,519,336,1
73,1160,290,1176,316,1
73,984,331,1005,355,1
73,27,298,44,314,1
74,1044,243,1069,296,1
74,1056,305,1075,341,1
74,1068,306,1090,344,1
74,1131,298,1162,321,1
75,898,327,928,382,1
75,999,380,1040,404,1
76,204,35,372,126,1
76,472,310,515,332,1
76,478,299,507,318,1
76,647,328,663,351,1
77,323,339,344,363,1
77,330,350,354,367,1
77,318,356,339,374,1
77,125,334,157,353,1
77,130,322,158,341,1
77,468,288,488,319,1
77,75,330,96,351,1
77,87,320,107,342,1
78,148,312,186,360,1
78,502,468,519,484,1
78,484,463,511,479,1
78,543,462,562,477,1
78,510,461,529,478,1
78,477,452,503,466,1
79,626,262,653,315,1
79,319,269,335,297,1
79,382,275,399,296,1
79,918,308,943,349,1
79,669,316,693,349,1
79,519,308,536,340,1
79,507,311,523,341,1
79,312,336,331,354,1
80,422,332,438,350,1
81,411,467,468,499,1
81,330,458,361,486,1
81,212,450,243,484,1
81,252,458,289,490,1
81,291,453,324,485,1
82,992,384,1034,414,1
82,895,329,923,386,1
82,905,384,927,420,1
83,893,318,924,376,1
83,990,377,1036,409,1
84,329,459,362,488,1
84,400,464,468,502,1
84,214,451,244,485,1
84,255,460,291,490,1
84,203,459,223,482,1
84,293,457,327,483,1
84,237,452,272,487,1
85,325,448,376,485,1
85,412,456,466,494,1
85,252,457,281,481,1
85,213,452,243,485,1
85,291,455,326,481,1
87,892,323,921,378,1
87,525,436,543,458,1
87,990,374,1038,404,1
87,896,381,917,418,1
87,909,378,931,416,1
88,525,421,568,445,1
88,263,394,304,425,1
88,533,434,564,457,1
88,506,454,531,475,1
88,521,454,542,474,1
89,665,340,681,373,1
89,700,446,735,464,1
89,775,369,825,390,1
89,779,359,826,378,1
89,51,340,86,371,1
89,46,358,80,377,1
90,410,470,469,502,1
90,328,452,379,488,1
90,211,456,241,489,1
90,252,458,289,490,1
90,238,455,271,481,1
90,289,455,323,487,1
91,333,456,371,491,1
91,410,461,471,501,1
91,212,457,241,490,1
91,284,454,315,484,1
91,253,460,295,495,1
92,421,464,441,480,1
92,602,351,667,377,1
92,973,383,994,430,1
92,474,329,490,371,1
92,952,353,974,392,1
92,959,387,983,427,1
93,414,463,475,495,1
93,317,447,365,486,1
93,209,451,236,482,1
93,287,457,324,489,1
93,239,451,273,485,1
93,252,475,288,497,1
94,940,262,963,315,1
94,370,319,389,338,1
94,1089,304,1118,324,1
94,357,318,379,337,1
94,349,317,366,338,1
94,937,308,955,340,1
94,946,304,967,345,1
95,417,475,464,502,1
95,325,454,366,497,1
95,214,458,246,483,1
95,274,456,316,497,1
95,248,458,278,482,1
96,324,458,367,500,1
96,412,465,470,501,1
96,276,458,316,484,1
96,255,458,292,489,1
96,210,457,237,484,1
97,895,318,925,375,1
97,988,392,1023,416,1
97,906,378,927,416,1
97,1000,380,1039,405,1
98,411,468,467,500,1
98,324,448,373,486,1
98,214,457,238,482,1
98,249,458,279,482,1
98,274,451,313,490,1
99,580,383,638,405,1
99,858,391,879,445,1
99,1227,373,1248,397,1
99,863,434,889,461,1
99,853,429,873,451,1
99,478,366,495,397,1
100,322,447,360,482,1
100,407,461,470,498,1
100,209,449,236,482,1
100,280,459,318,494,1
100,238,457,275,488,1
100,159,461,178,480,1
100,242,453,262,474,1
101,331,459,370,491,1
101,410,457,469,498,1
101,211,457,240,486,1
101,253,460,291,491,1
101,291,454,325,488,1
102,993,370,1037,404,1
102,895,333,923,386,1
103,712,306,745,343,1
103,505,336,521,358,1
104,670,302,689,326,1
104,678,303,704,336,1
104,674,269,699,294,1
104,350,268,410,300,1
104,467,321,495,337,1
105,896,332,925,387,1
105,1005,379,1037,404,1
105,991,389,1028,414,1
106,831,0,1030,155,1
106,591,439,630,463,1
106,645,476,662,494,1
106,482,467,501,487,1
107,32,123,72,186,1
107,636,247,688,271,1
107,30,191,59,252,1
107,718,276,742,318,1
107,554,206,573,251,1
108,894,321,925,381,1
108,996,380,1030,401,1
109,402,463,470,498,1
109,325,448,362,490,1
110,416,462,477,494,1
110,319,455,364,498,1
110,209,459,239,482,1
110,277,458,309,482,1
110,239,458,277,490,1
111,470,280,509,298,1
111,476,291,513,311,1
111,509,339,530,362,1
111,513,352,535,374,1
111,994,329,1011,354,1
111,998,317,1013,342,1
111,413,266,430,297,1
112,682,148,885,268,1
112,391,436,420,459,1
112,554,463,586,478,1
112,660,461,678,479,1
112,472,457,494,482,1
112,386,429,415,446,1
113,556,449,585,470,1
113,546,455,569,472,1
113,558,461,579,478,1
113,597,410,623,427,1
114,898,329,926,383,1
114,989,381,1030,408,1
114,723,463,739,480,1
115,1096,345,1146,387,1
115,957,286,991,355,1
115,523,440,538,460,1
115,979,357,998,400,1
115,731,441,747,471,1
115,600,436,629,456,1
115,586,430,617,448,1
115,588,440,612,456,1
116,483,398,498,427,1
116,1217,244,1247,296,1
116,579,402,618,423,1
116,575,416,615,434,1
116,440,466,459,483,1
117,92,148,212,243,1
117,973,400,1002,418,1
117,968,387,1008,410,1
117,727,432,750,457,1
117,1058,357,1105,379,1
118,193,414,219,442,1
118,726,460,742,477,1
118,328,423,346,457,1
119,844,407,877,442,1
119,321,394,357,424,1
119,563,466,584,482,1
119,212,407,243,433,1
119,606,397,638,417,1
119,607,381,643,403,1
119,577,429,592,450,1
119,568,438,584,457,1
120,698,441,719,459,1
120,195,399,214,431,1
120,666,441,684,461,1
120,290,459,307,485,1
121,154,389,171,415,1
121,685,440,709,457,1
121,199,411,222,435,1
121,288,459,304,482,1
122,141,396,165,445,1
122,168,341,199,401,1
122,776,366,800,420,1
122,801,403,834,437,1
123,188,256,293,345,1
123,33,382,74,412,1
123,665,401,720,420,1
123,458,458,484,475,1
123,662,412,707,434,1
123,708,458,725,484,1
123,708,441,726,468,1
123,452,443,473,471,1
123,446,453,464,478,1
124,299,459,315,483,1
124,111,65,158,125,1
124,222,407,238,435,1
124,11,123,44,188,1
124,1231,323,1256,342,1
124,1236,334,1258,355,1
124,1219,328,1244,348,1
124,12,389,34,435,1
124,29,396,48,425,1
125,1127,349,1206,465,1
125,369,411,389,453,1
125,687,443,707,462,1
126,111,65,157,124,1
126,301,463,317,489,1
126,230,408,247,435,1
126,220,409,236,434,1
127,612,372,651,428,1
127,864,391,902,411,1
127,1020,339,1080,361,1
127,563,465,595,515,1
127,522,420,554,463,1
128,316,377,340,424,1
128,192,399,221,433,1
128,310,426,335,471,1
128,408,439,431,478,1
129,412,461,442,481,1
129,554,463,580,482,1
129,542,470,571,490,1
130,849,365,890,418,1
130,717,441,737,460,1
130,719,441,749,484,1
130,590,483,607,499,1
131,115,405,131,438,1
132,1012,5,1052,51,1
133,473,437,516,463,1
133,306,451,342,467,1
133,308,461,350,481,1
134,345,463,383,479,1
134,480,446,505,467,1
134,608,472,624,488,1
134,484,455,522,476,1
135,299,456,316,482,1
135,105,68,154,127,1
135,216,408,232,436,1
135,229,409,246,438,1
135,17,396,37,436,1
135,28,397,47,425,1
135,16,124,47,182,1
136,469,441,512,464,1
136,609,462,627,481,1
136,334,446,368,471,1
137,74,110,193,202,1
137,1108,341,1143,365,1
137,1005,389,1037,412,1
137,1199,353,1218,382,1
137,1213,356,1231,385,1
138,1177,274,1216,312,1
138,67,390,110,427,1
138,632,416,669,434,1
138,429,451,463,472,1
139,216,404,233,433,1
139,420,437,437,474,1
139,748,452,765,472,1
139,645,458,665,478,1
140,459,334,502,359,1
140,411,357,446,376,1
140,3,274,22,335,1
140,319,378,335,397,1
140,592,383,610,401,1
140,873,368,891,387,1
140,1031,291,1048,319,1
140,1018,294,1035,323,1
140,576,359,604,376,1
140,474,344,510,372,1
141,950,300,979,342,1
141,637,401,658,421,1
141,346,369,377,395,1
141,631,413,648,431,1
142,834,216,936,257,1
142,150,126,185,185,1
142,1020,280,1052,343,1
142,689,183,722,243,1
142,752,175,788,240,1
142,756,415,777,440,1
142,747,403,768,430,1
142,767,399,787,427,1
142,1005,348,1031,391,1
142,1022,342,1049,385,1
143,707,431,727,453,1
144,594,158,721,211,1
144,417,342,513,390,1
144,857,140,910,189,1
144,496,126,523,191,1
144,311,147,335,198,1
144,862,180,925,211,1
144,667,451,685,468,1
145,32,426,47,447,1
145,391,462,410,489,1
145,398,474,419,496,1
146,1195,393,1227,450,1
146,582,447,621,481,1
146,805,452,827,474,1
146,795,444,816,471,1
147,1058,84,1138,156,1
147,1087,194,1166,286,1
147,1079,145,1155,195,1
148,1152,16,1219,122,1
148,1171,208,1218,243,1
148,1098,205,1128,258,1
148,514,441,537,459,1
148,754,417,770,442,1
148,766,413,785,450,1
148,1128,391,1148,419,1
148,1123,390,1138,409,1
148,80,418,111,454,1
149,628,400,649,417,1
149,642,400,662,419,1
149,574,399,593,416,1
149,1075,338,1099,368,1
149,460,422,480,440,1
149,551,400,569,418,1
149,607,403,630,419,1
149,258,317,275,338,1
150,460,337,503,370,1
150,1,273,20,321,1
150,1029,291,1046,326,1
150,586,384,606,403,1
150,596,395,615,413,1
150,322,371,338,394,1
151,1153,18,1217,120,1
151,1177,207,1218,241,1
151,83,417,109,455,1
151,1105,217,1134,269,1
151,760,414,779,443,1
151,768,445,788,479,1
151,1122,384,1138,407,1
151,1129,389,1149,417,1
151,292,435,308,468,1
152,449,339,502,368,1
152,592,378,616,407,1
153,1208,341,1228,384,1
153,724,355,794,389,1
153,501,462,517,481,1
155,459,337,502,371,1
155,1,263,24,318,1
155,590,391,610,413,1
155,601,389,617,407,1
156,559,437,574,464,1
157,197,414,212,431,1
159,470,417,505,452,1
159,399,368,418,403,1
159,559,487,584,504,1
159,542,489,571,507,1
159,545,498,576,517,1
160,689,440,719,483,1
161,1117,298,1149,318,1
161,1090,296,1105,320,1
161,1160,324,1178,346,1
161,508,380,528,397,1
162,938,265,1018,308,1
162,1085,303,1117,365,1
162,11,367,47,388,1
163,30,365,61,435,1
163,652,450,676,476,1
163,215,467,231,491,1
163,650,472,670,497,1
163,661,465,685,494,1
163,649,439,684,462,1
163,646,461,666,484,1
164,19,369,50,422,1
164,649,474,673,495,1
164,654,462,674,485,1
164,662,480,680,499,1
165,1017,297,1066,360,1
165,990,233,1056,307,1
165,669,476,694,509,1
165,834,360,868,442,1
166,657,462,680,494,1
167,1062,385,1087,434,1
167,1051,341,1076,396,1
167,802,450,819,488,1
167,716,485,737,515,1
168,571,345,662,379,1
168,659,457,690,487,1
168,554,315,576,366,1
168,1186,296,1207,347,1
168,429,312,454,358,1
168,832,449,856,473,1
168,844,452,867,481,1
168,543,502,560,521,1
168,934,392,953,424,1
169,421,499,437,519,1
169,422,409,464,437,1
169,709,442,726,475,1
169,544,482,567,504,1
169,562,487,581,504,1
169,709,477,726,499,1
170,24,364,50,433,1
170,648,462,674,500,1
170,661,477,683,501,1
170,660,455,685,489,1
171,71,0,278,140,1
171,0,87,63,186,1
171,303,0,540,86,1
171,494,484,527,502,1
171,497,499,533,517,1
172,559,494,580,510,1
172,542,483,564,504,1
172,320,458,356,483,1
172,186,475,206,509,1
172,555,503,580,519,1
173,1043,361,1076,412,1
173,683,441,717,481,1
173,0,411,17,450,1
173,10,425,27,457,1
176,587,437,616,485,1
176,592,474,609,503,1
176,598,466,618,493,1
177,965,167,1044,295,1
177,1079,559,1101,619,1
177,825,106,895,154,1
178,667,389,769,433,1
178,453,483,475,501,1
178,707,474,725,501,1
178,392,503,409,520,1
179,422,139,654,261,1
179,547,434,609,467,1
179,401,444,459,478,1
180,125,222,199,330,1
180,66,245,103,291,1
180,605,482,625,499,1
180,546,451,589,467,1
180,545,460,589,477,1
180,606,496,622,513,1
181,89,386,126,441,1
181,421,408,440,430,1
182,251,152,293,212,1
182,557,423,602,453,1
183,801,315,848,342,1
184,443,65,727,193,1
184,363,429,379,451,1
185,635,358,681,379,1
185,638,346,684,367,1
185,580,365,626,386,1
185,592,347,626,370,1
185,141,392,178,417,1
186,579,359,634,377,1
186,582,375,633,392,1
186,141,380,179,402,1
187,781,413,812,436,1
187,440,466,458,485,1
187,909,412,934,488,1
188,594,363,638,379,1
188,635,353,686,372,1
188,581,370,634,388,1
188,147,389,181,410,1
189,774,359,789,375,1
189,782,360,799,379,1
189,486,362,520,383,1
189,487,375,518,392,1
190,364,273,487,357,1
190,566,347,627,458,1
190,277,460,296,478,1
190,775,471,801,491,1
191,234,193,297,276,1
191,322,83,387,197,1
191,611,359,630,375,1
191,572,383,589,402,1
191,1067,245,1089,292,1
191,1061,252,1076,285,1
192,637,341,685,362,1
192,634,353,683,373,1
192,583,361,633,380,1
192,579,372,635,393,1
193,123,394,139,424,1
194,966,416,987,467,1
194,458,461,474,481,1
194,805,400,831,422,1
194,808,412,841,431,1
195,805,332,833,353,1
195,1173,294,1196,335,1
195,1164,293,1181,329,1
195,787,365,807,409,1
195,777,370,796,415,1
196,858,380,902,406,1
196,1115,375,1143,413,1
196,829,365,845,388,1
196,1116,420,1140,463,1
196,478,464,499,479,1
196,465,465,488,481,1
196,774,387,792,418,1
196,773,378,798,400,1
196,784,379,805,419,1
197,1120,349,1137,383,1
197,1242,327,1260,360,1
197,1247,322,1278,351,1
198,623,383,674,433,1
198,643,426,674,456,1
199,433,292,489,331,1
199,554,282,617,323,1
199,489,278,552,316,1
199,661,369,686,387,1
199,1153,315,1182,337,1
200,248,197,300,268,1
200,317,62,390,199,1
200,602,358,629,375,1
201,1067,162,1091,204,1
201,1102,174,1138,209,1
201,1009,186,1030,224,1
201,1000,191,1020,232,1
202,800,312,851,345,1
203,249,211,309,277,1
203,319,69,390,199,1
203,600,362,627,378,1
203,569,383,586,402,1
203,1063,252,1087,300,1
204,238,211,307,294,1
204,317,63,390,198,1
204,585,354,604,375,1
204,622,359,646,375,1
204,610,359,631,378,1
204,572,384,588,403,1
204,1064,252,1088,299,1
205,424,446,440,465,1
205,444,464,467,483,1
205,706,421,735,439,1
206,789,392,810,433,1
206,800,380,824,427,1
206,195,441,217,458,1
207,1235,308,1264,337,1
207,169,361,190,407,1
207,157,366,179,408,1
207,599,410,635,428,1
207,604,420,631,436,1
207,613,459,631,487,1
207,567,483,585,501,1
208,638,390,666,419,1
208,635,374,684,437,1
209,630,386,680,437,1
210,478,144,607,225,1
210,318,136,445,230,1
210,194,132,311,234,1
211,766,462,784,478,1
211,758,466,776,482,1
211,561,450,593,467,1
212,562,272,646,390,1
212,516,461,533,479,1
212,551,463,576,481,1
212,492,469,509,484,1
213,643,416,693,441,1
213,1179,370,1197,398,1
214,752,312,859,371,1
214,1011,387,1038,427,1
215,1115,407,1148,466,1
215,358,329,375,362,1
215,348,338,365,373,1
215,363,463,383,479,1
215,626,431,642,456,1
216,785,331,812,352,1
216,120,291,140,319,1
216,133,295,152,327,1
216,1120,356,1136,375,1
216,713,359,735,381,1
216,715,375,734,396,1
216,627,332,644,349,1
217,769,440,786,457,1
217,624,393,642,420,1
217,606,396,632,420,1
217,1200,349,1221,374,1
217,1215,345,1236,373,1
217,30,341,53,367,1
218,576,413,637,445,1
218,361,458,377,479,1
218,444,462,461,479,1
218,442,449,460,468,1
219,558,464,581,482,1
219,768,428,785,449,1
219,1043,406,1068,428,1
219,1049,419,1070,437,1
220,965,378,1015,454,1
220,680,420,714,458,1
220,76,222,100,274,1
220,89,225,112,268,1
220,187,376,220,424,1
221,792,260,864,348,1
221,1100,293,1154,404,1
221,74,350,91,379,1
221,1019,401,1039,419,1
221,595,414,618,436,1
221,588,405,607,430,1
221,1144,289,1169,323,1
221,127,415,143,447,1
222,545,392,560,419,1
222,1219,247,1265,277,1
222,1175,248,1196,286,1
222,1163,253,1186,295,1
222,953,409,972,436,1
222,83,441,100,461,1
222,1113,271,1129,304,1
222,1101,275,1120,311,1
222,954,425,969,445,1
222,1090,415,1105,444,1
224,855,412,889,472,1
224,256,411,272,430,1
224,633,444,653,461,1
224,389,440,410,463,1
224,391,454,412,478,1
224,386,450,402,470,1
225,584,486,604,502,1
226,1067,414,1087,434,1
226,1061,403,1081,421,1
226,735,431,755,455,1
226,746,423,767,453,1
226,689,448,706,480,1
227,575,391,638,414,1
227,583,380,629,402,1
227,649,420,670,450,1
227,562,449,595,465,1
227,540,362,561,393,1
227,856,408,876,436,1
228,583,316,687,361,1
228,916,418,982,459,1
228,838,401,874,459,1
229,659,350,716,372,1
229,746,388,779,422,1
229,600,432,627,450,1
229,590,420,640,440,1
229,1173,364,1191,401,1
229,1164,374,1183,414,1
229,607,317,628,359,1
229,948,427,974,450,1
229,618,326,637,360,1
230,581,389,626,416,1
230,781,440,823,475,1
230,1102,374,1122,396,1
230,1115,374,1132,397,1
231,855,414,889,471,1
231,637,443,656,461,1
231,393,456,412,478,1
231,384,441,409,464,1
232,359,401,376,431,1
233,1217,248,1271,328,1
233,72,380,91,412,1
233,1144,337,1171,392,1
234,181,171,215,223,1
234,122,177,154,235,1
234,544,455,563,472,1
234,526,327,543,363,1
234,617,462,636,478,1
234,577,446,604,466,1
235,581,399,629,428,1
235,587,417,633,439,1
236,112,346,160,441,1
236,380,457,404,489,1
237,1225,276,1269,337,1
237,873,324,923,344,1
237,771,301,793,350,1
237,866,337,934,356,1
237,370,481,386,498,1
238,297,452,313,476,1
238,607,470,624,493,1
239,235,461,254,479,1
240,584,402,630,433,1
241,440,461,458,479,1
241,614,419,647,435,1
242,855,96,976,149,1
242,609,29,652,122,1
242,607,458,624,480,1
242,555,460,585,479,1
242,256,393,272,421,1
243,716,328,755,365,1
243,1014,280,1038,321,1
243,1028,405,1063,433,1
243,777,390,800,434,1
243,1022,373,1052,411,1
243,585,318,605,361,1
243,419,454,440,475,1
243,789,430,808,454,1
244,848,411,869,463,1
244,400,443,421,468,1
244,626,442,644,458,1
245,893,375,909,398,1
245,1041,335,1066,388,1
245,914,351,940,379,1
245,957,356,982,378,1
245,706,461,723,480,1
246,1166,137,1197,191,1
246,676,388,713,407,1
246,686,398,724,416,1
246,727,470,745,492,1
246,911,412,928,442,1
247,1118,376,1146,415,1
247,1122,435,1140,471,1
248,1248,337,1267,379,1
248,361,470,377,491,1
248,1258,398,1279,430,1
249,1261,398,1279,427,1
250,1252,333,1273,367,1
250,1240,337,1261,362,1
251,1249,335,1273,381,1
251,1259,361,1279,405,1
252,1259,392,1279,430,1
252,1260,418,1279,454,1
252,1246,336,1269,361,1
253,155,461,171,477,1
253,234,481,253,498,1
253,1247,336,1270,361,1
254,1250,337,1272,385,1
254,363,463,379,490,1
254,1247,384,1272,421,1
255,362,465,378,485,1
255,1244,340,1270,365,1
256,679,422,719,481,1
256,1131,355,1164,430,1
256,441,500,464,543,1
256,982,478,1005,504,1
256,455,499,478,544,1
257,155,453,172,472,1
257,1244,340,1266,365,1
258,755,397,804,466,1
258,440,470,482,545,1
258,1087,445,1111,485,1
258,1078,452,1097,471,1
259,209,388,239,416,1
259,189,399,211,433,1
