id,x1,y1,x2,y2,score
99,858,405,878,457,1
100,418,464,475,505,1
100,332,451,367,481,1
100,207,451,253,484,1
101,418,460,468,496,1
101,324,459,369,487,1
101,215,457,242,484,1
101,280,459,314,492,1
103,131,210,186,297,1
104,354,271,401,304,1
104,668,268,708,333,1
105,711,446,727,470,1
106,828,0,1028,152,1
106,589,436,642,462,1
107,643,239,689,265,1
107,37,123,74,195,1
107,27,192,55,253,1
107,728,282,746,312,1
107,557,197,579,244,1
109,408,459,478,498,1
109,319,458,366,486,1
110,417,469,476,510,1
110,319,445,360,480,1
110,431,462,469,487,1
110,286,458,317,494,1
110,227,455,261,483,1
111,994,319,1014,345,1
111,480,284,512,303,1
111,471,296,514,314,1
112,672,153,865,278,1
112,392,441,418,461,1
112,397,425,421,445,1
112,121,246,208,306,1
112,383,426,410,451,1
113,666,434,685,464,1
113,81,378,105,406,1
113,592,407,625,428,1
113,586,419,623,437,1
115,986,330,1015,381,1
115,594,434,624,451,1
116,481,390,498,423,1
116,1055,402,1076,434,1
116,580,412,607,435,1
116,777,433,795,477,1
116,788,424,806,472,1
117,88,150,216,232,1
117,1069,354,1102,386,1
118,1106,203,1155,257,1
118,194,400,224,433,1
118,923,399,953,425,1
118,793,368,844,430,1
119,64,353,91,383,1
119,327,400,359,426,1
119,122,386,147,433,1
119,51,347,76,386,1
120,643,434,665,455,1
122,166,352,196,399,1
122,773,376,798,414,1
123,202,241,275,340,1
123,659,398,719,424,1
123,457,454,489,472,1
124,220,412,242,440,1
125,754,374,815,452,1
125,362,414,388,466,1
125,1019,265,1068,331,1
127,865,390,902,410,1
127,1021,337,1070,359,1
127,520,418,547,464,1
128,297,437,322,469,1
128,790,367,849,442,1
128,309,422,335,461,1
130,846,367,892,432,1
130,724,440,755,473,1
130,714,458,735,483,1
131,99,410,120,455,1
135,223,402,253,432,1
137,66,105,202,202,1
137,1099,338,1140,364,1
137,1103,354,1144,375,1
137,1007,389,1034,413,1
137,1201,346,1229,382,1
138,1171,258,1221,306,1
138,255,313,328,382,1
138,439,451,470,469,1
139,728,418,770,461,1
139,420,449,440,479,1
139,802,420,839,447,1
140,10,265,31,310,1
140,476,334,513,365,1
140,947,358,971,385,1
140,933,364,956,388,1
140,884,289,905,341,1
141,630,395,656,423,1
141,953,295,977,342,1
141,336,366,365,390,1
142,865,218,914,253,1
142,1021,352,1050,391,1
142,763,171,793,232,1
142,690,186,724,238,1
142,749,416,770,439,1
142,758,408,784,433,1
143,641,434,670,453,1
144,598,154,719,201,1
144,423,347,512,390,1
144,499,124,530,182,1
144,865,141,916,201,1
144,311,142,336,180,1
144,601,446,650,480,1
144,867,182,918,218,1
146,574,445,607,475,1
146,1198,395,1228,445,1
146,802,447,827,480,1
147,1060,79,1148,164,1
147,1100,198,1170,283,1
147,1127,283,1176,329,1
148,1174,209,1221,246,1
148,28,421,54,451,1
148,1106,222,1135,256,1
148,500,439,528,463,1
148,1217,133,1247,211,1
149,1076,341,1098,374,1
150,458,337,511,373,1
150,878,284,901,345,1
151,1173,209,1221,247,1
151,26,423,52,454,1
151,1105,224,1136,257,1
151,1123,396,1143,426,1
152,912,381,931,400,1
152,457,334,497,362,1
152,978,355,1001,381,1
153,724,344,793,393,1
153,1199,342,1226,385,1
154,111,403,130,445,1
154,97,408,118,452,1
155,465,330,511,361,1
155,945,367,967,391,1
155,884,288,908,341,1
155,939,355,963,381,1
156,549,440,571,460,1
157,630,331,647,357,1
157,640,330,663,355,1
157,573,322,590,358,1
157,581,325,600,350,1
157,824,354,849,396,1
157,815,349,831,381,1
159,552,485,583,512,1
159,543,498,573,522,1
159,469,419,503,463,1
160,698,429,726,460,1
161,453,361,474,379,1
161,468,359,489,377,1
161,1127,298,1153,317,1
161,440,353,460,371,1
161,484,360,502,378,1
162,929,273,1017,319,1
163,21,364,63,427,1
163,648,461,670,488,1
163,661,469,684,490,1
164,649,471,669,495,1
164,660,465,680,490,1
165,979,227,1060,301,1
165,1018,315,1062,371,1
166,307,469,346,507,1
167,1045,342,1072,399,1
167,18,384,49,410,1
168,425,314,446,353,1
168,657,468,685,498,1
168,650,456,679,485,1
168,832,445,872,481,1
169,420,406,444,438,1
170,662,467,683,493,1
170,649,461,674,489,1
171,2,98,81,203,1
171,316,3,477,95,1
171,498,485,535,505,1
172,330,462,356,489,1
172,549,493,572,512,1
173,1053,362,1087,399,1
173,676,447,709,475,1
175,676,483,706,511,1
177,961,170,1042,287,1
178,685,378,759,432,1
179,418,120,656,268,1
179,409,450,461,476,1
179,546,426,618,459,1
180,113,219,207,347,1
180,543,447,591,475,1
180,613,485,636,505,1
181,84,389,120,432,1
182,562,430,602,460,1
183,791,304,838,338,1
184,528,56,713,210,1
185,589,363,639,382,1
185,643,364,680,385,1
185,631,346,681,365,1
186,584,363,629,386,1
186,560,376,634,396,1
187,622,389,664,459,1
188,137,336,156,359,1
188,589,360,635,384,1
188,595,375,622,395,1
189,566,379,584,398,1
190,378,277,491,355,1
190,573,356,621,438,1
190,511,402,536,454,1
190,503,410,523,443,1
191,324,86,382,185,1
191,235,200,309,278,1
191,617,359,640,377,1
191,584,358,603,378,1
191,344,6,392,90,1
192,573,371,626,392,1
192,587,363,641,384,1
192,631,339,680,365,1
192,630,361,680,380,1
192,654,356,696,386,1
193,1263,109,1279,139,1
194,911,355,930,387,1
195,806,330,845,354,1
195,1042,269,1069,330,1
195,774,366,796,403,1
196,863,377,902,408,1
196,1109,370,1143,438,1
198,629,391,670,440,1
199,432,285,482,337,1
199,494,283,551,330,1
199,562,295,617,335,1
199,381,359,398,382,1
199,552,278,595,319,1
199,655,360,681,381,1
200,319,81,389,189,1
200,237,203,308,277,1
201,1115,172,1149,205,1
201,462,382,480,398,1
202,792,305,850,343,1
202,891,363,911,396,1
202,879,378,905,399,1
203,326,83,382,179,1
203,237,203,307,277,1
204,326,80,382,178,1
204,236,201,308,278,1
205,309,440,329,459,1
206,105,396,122,424,1
207,1228,314,1275,349,1
207,554,380,570,406,1
208,630,381,681,438,1
209,630,380,676,427,1
210,454,121,611,217,1
210,190,145,328,245,1
210,309,142,444,220,1
212,569,273,653,400,1
212,495,461,513,476,1
212,514,462,532,478,1
213,647,418,706,443,1
213,651,401,708,429,1
213,891,391,909,433,1
214,755,304,888,360,1
214,1013,386,1038,419,1
215,360,462,379,481,1
215,358,341,378,377,1
216,626,333,644,355,1
216,1117,355,1136,378,1
216,785,323,816,354,1
216,669,338,699,354,1
216,672,349,701,369,1
217,617,397,641,421,1
217,769,397,788,429,1
218,570,408,644,447,1
220,960,382,1000,440,1
220,681,422,710,453,1
220,192,376,217,418,1
221,775,269,864,356,1
221,124,413,143,449,1
222,1165,254,1186,291,1
222,1109,270,1134,314,1
222,619,389,639,412,1
222,607,380,630,405,1
224,387,449,414,479,1
226,689,448,706,474,1
226,383,433,412,464,1
226,747,421,767,452,1
226,731,432,749,460,1
227,585,379,647,413,1
228,586,313,669,357,1
228,913,404,946,453,1
229,652,346,714,375,1
229,747,396,778,428,1
229,934,420,956,440,1
229,593,430,636,446,1
229,613,465,631,482,1
229,460,440,496,460,1
229,951,419,974,440,1
231,387,450,413,479,1
234,187,168,220,234,1
234,134,187,154,235,1
236,391,455,419,496,1
237,773,300,794,361,1
237,784,317,804,348,1
237,882,320,927,339,1
237,876,330,917,354,1
238,161,369,183,412,1
241,34,432,62,463,1
241,796,388,820,414,1
241,622,419,658,437,1
241,621,410,648,428,1
242,619,44,664,126,1
242,853,95,974,145,1
243,722,331,748,361,1
243,1006,314,1046,365,1
243,601,322,621,354,1
243,417,446,442,470,1
243,1013,274,1042,322,1
243,1025,379,1057,423,1
243,408,454,429,476,1
243,586,301,604,351,1
244,400,456,423,476,1
245,956,345,989,368,1
245,952,356,982,376,1
246,604,372,621,401,1
246,684,390,726,413,1
246,1169,142,1199,194,1
248,361,483,378,504,1
249,1254,331,1275,388,1
249,1240,334,1262,386,1
253,587,439,604,460,1
256,973,466,998,493,1
256,1129,377,1167,430,1
256,982,475,1009,502,1
256,883,502,907,523,1
257,543,484,563,502,1
257,557,483,575,501,1
257,111,398,132,428,1
257,92,398,116,432,1
258,1080,445,1108,476,1
258,960,492,979,509,1
258,840,502,859,521,1
258,956,605,996,677,1
259,710,469,727,487,1
259,729,433,746,474,1
260,634,446,671,465,1
260,598,442,617,461,1
261,102,396,127,426,1
262,763,476,792,511,1
262,667,407,710,427,1
262,670,418,721,439,1
262,824,413,850,443,1
262,600,402,615,428,1
262,487,496,506,514,1
262,498,497,522,518,1
262,492,486,511,507,1
263,1241,337,1258,368,1
263,1248,397,1277,438,1
264,1261,388,1279,430,1
266,583,439,601,460,1
267,709,470,727,489,1
267,729,435,746,476,1
267,300,354,317,381,1
269,1098,149,1135,216,1
269,1146,188,1218,228,1
269,1012,165,1043,221,1
269,92,195,117,222,1
270,516,401,545,433,1
270,555,451,590,477,1
270,978,413,1010,446,1
270,1073,90,1098,125,1
270,872,403,901,434,1
271,726,338,747,370,1
271,714,345,737,375,1
272,1162,339,1198,374,1
273,1107,335,1132,369,1
273,1130,286,1167,322,1
274,595,421,628,440,1
274,516,420,540,440,1
274,478,418,510,439,1
274,595,434,624,456,1
274,585,437,607,454,1
275,584,440,611,459,1
275,604,366,620,396,1
275,589,360,612,393,1
275,658,392,699,411,1
276,188,164,318,268,1
276,850,334,881,391,1
278,1041,318,1097,339,1
278,1187,313,1219,352,1
278,946,309,960,340,1
278,711,421,731,448,1
279,544,423,561,440,1
281,625,425,643,446,1
281,610,430,634,453,1
283,644,421,678,439,1
285,890,390,909,422,1
285,877,389,897,422,1
286,1129,286,1168,321,1
286,1107,334,1132,367,1
287,256,405,275,426,1
287,601,423,618,440,1
288,353,412,412,450,1
289,787,257,871,319,1
289,203,371,244,408,1
290,1156,337,1179,355,1
290,926,327,960,367,1
291,604,417,621,437,1
291,893,389,909,419,1
292,907,310,947,344,1
292,995,262,1030,310,1
293,45,341,67,372,1
293,35,352,66,393,1
293,371,371,395,404,1
294,664,460,686,477,1
294,642,421,676,439,1
295,754,384,784,454,1
295,767,383,799,430,1
296,887,111,919,182,1
296,912,156,1052,213,1
296,753,114,788,193,1
297,623,420,649,436,1
297,648,441,669,459,1
298,104,314,153,386,1
298,876,186,933,250,1
298,201,272,226,303,1
298,675,420,712,437,1
298,667,402,707,430,1
299,544,358,560,392,1
299,402,434,419,456,1
300,482,213,521,267,1
300,890,377,915,406,1
300,250,330,285,397,1
301,349,315,370,362,1
301,415,463,439,484,1
301,409,474,430,497,1
301,621,461,645,478,1
302,728,418,746,443,1
302,154,204,184,246,1
302,747,418,766,441,1
302,683,382,725,399,1
302,735,428,754,448,1
302,54,348,72,379,1
302,686,368,728,383,1
302,743,407,760,432,1
303,1130,286,1168,322,1
303,1109,333,1135,368,1
304,743,317,763,355,1
304,856,347,901,377,1
305,1053,223,1175,292,1
305,467,455,494,487,1
306,642,420,678,439,1
307,947,438,971,469,1
308,44,247,142,349,1
309,667,471,685,499,1
309,883,330,910,358,1
309,621,452,658,474,1
309,619,446,652,461,1
309,318,465,337,488,1
309,182,465,204,493,1
310,512,393,587,440,1
310,1083,304,1114,370,1
310,764,416,793,451,1
311,805,202,858,234,1
311,944,244,985,326,1
313,481,214,519,268,1
313,239,328,272,397,1
314,174,444,194,475,1
314,982,404,1011,435,1
314,887,388,938,432,1
314,1262,249,1279,287,1
315,504,386,587,423,1
315,1082,310,1111,363,1
315,748,416,806,484,1
316,631,291,648,337,1
317,333,346,354,381,1
317,369,341,387,390,1
317,378,464,404,491,1
317,1230,258,1251,293,1
317,394,470,419,495,1
317,47,475,67,504,1
318,917,0,1086,64,1
318,1071,332,1109,401,1
318,1192,218,1260,295,1
318,102,277,153,319,1
318,714,8,753,86,1
318,146,324,165,353,1
319,942,426,965,467,1
321,483,212,521,267,1
321,247,330,278,399,1
322,940,422,966,463,1
323,946,434,970,468,1
324,946,435,970,470,1
324,933,421,961,460,1
325,504,423,522,441,1
326,1133,302,1203,349,1
326,645,340,693,365,1
326,512,481,538,501,1
326,563,331,582,373,1
326,638,355,703,377,1
327,191,389,215,438,1
327,176,376,204,436,1
327,247,365,290,422,1
327,178,452,206,489,1
327,968,379,993,400,1
327,998,414,1017,442,1
328,483,212,521,266,1
328,253,344,279,392,1
328,892,378,914,402,1
329,29,123,68,189,1
329,747,382,776,405,1
329,687,389,733,408,1
329,510,391,529,419,1
329,520,381,538,407,1
330,505,401,579,429,1
330,1083,312,1112,373,1
330,755,422,802,489,1
331,131,288,161,350,1
331,1059,313,1086,357,1
332,376,467,404,489,1
332,362,354,383,398,1
332,375,342,393,393,1
332,326,352,357,384,1
332,809,391,840,415,1
333,1068,342,1100,378,1
333,193,377,222,408,1
333,1058,353,1083,383,1
333,705,178,749,215,1
334,947,436,970,469,1
335,606,504,627,522,1
335,53,399,81,437,1
335,479,441,527,474,1
335,467,421,524,454,1
337,333,346,354,383,1
337,379,461,404,484,1
337,370,336,390,382,1
337,380,474,406,500,1
337,527,482,551,501,1
338,798,320,838,363,1
338,822,335,847,362,1
338,724,400,746,423,1
339,494,444,536,470,1
339,789,431,811,472,1
339,798,415,825,466,1
340,333,348,354,384,1
340,368,347,387,382,1
341,555,65,600,145,1
341,643,124,686,206,1
341,769,249,819,306,1
341,727,197,760,247,1
342,44,249,141,348,1
343,298,294,331,357,1
343,372,454,403,485,1
343,613,464,632,481,1
343,1175,300,1210,336,1
344,333,346,355,383,1
344,380,461,405,483,1
344,380,474,405,500,1
344,369,353,385,389,1
344,376,339,393,372,1
344,530,483,554,502,1
345,535,314,557,353,1
347,657,359,676,378,1
347,1006,324,1036,357,1
348,1012,320,1033,341,1
348,994,320,1036,359,1
350,671,64,732,124,1
350,402,305,418,328,1
350,733,292,760,328,1
350,462,298,481,319,1
351,10,274,31,305,1
351,331,350,364,376,1
351,1188,337,1209,378,1
351,588,325,610,355,1
352,654,341,685,384,1
353,1005,324,1036,357,1
354,1009,334,1037,356,1
354,663,358,690,378,1
355,606,375,622,398,1
356,127,315,165,363,1
356,1106,198,1140,252,1
357,399,337,447,368,1
357,521,369,557,390,1
357,523,381,543,398,1
358,415,88,447,142,1
358,764,96,821,176,1
358,567,75,594,142,1
358,258,94,288,152,1
358,97,281,130,325,1
358,192,298,244,333,1
358,613,289,635,324,1
359,674,61,740,119,1
359,400,298,417,327,1
359,462,298,482,319,1
359,62,163,83,212,1
360,1006,323,1037,356,1
361,755,65,875,117,1
361,677,0,717,65,1
361,438,0,467,33,1
361,437,338,463,358,1
361,441,348,478,367,1
362,300,287,317,308,1
363,585,321,606,338,1
364,674,242,727,270,1
364,946,323,985,355,1
364,995,329,1021,361,1
364,1233,331,1251,366,1
364,489,216,509,258,1
364,1009,335,1032,370,1
364,546,221,578,260,1
364,366,346,389,369,1
364,593,220,612,254,1
365,352,352,387,376,1
365,348,340,380,363,1
365,47,270,68,308,1
365,557,319,579,341,1
365,546,335,570,352,1
365,618,324,637,353,1
365,605,332,625,357,1
366,196,3,236,57,1
367,253,325,313,355,1
367,605,279,630,312,1
367,622,280,652,312,1
368,1071,339,1102,358,1
369,49,271,70,306,1
369,619,328,638,358,1
369,605,332,629,356,1
369,345,348,382,380,1
370,722,293,770,344,1
370,600,258,648,287,1
370,1022,307,1055,351,1
370,519,225,540,266,1
370,411,228,433,268,1
370,508,231,526,268,1
371,243,331,269,362,1
371,562,354,587,375,1
371,558,344,591,364,1
371,104,330,133,382,1
372,1011,320,1035,340,1
372,997,326,1029,357,1
373,413,402,453,436,1
373,792,396,814,426,1
373,906,397,929,425,1
373,1192,315,1234,361,1
373,496,412,521,433,1
376,945,246,972,298,1
376,1093,163,1131,228,1
376,856,214,901,259,1
376,851,259,874,311,1
376,867,262,887,300,1
377,678,326,701,347,1
377,660,328,690,347,1
377,653,359,677,383,1
378,175,355,193,382,1
379,1138,244,1199,337,1
379,873,340,903,372,1
379,507,346,547,367,1
379,517,337,561,358,1
379,888,336,910,362,1
379,806,5,880,41,1
379,562,381,580,399,1
379,35,283,113,346,1
380,1005,323,1036,357,1
381,47,271,66,308,1
381,32,269,53,299,1
381,552,319,582,342,1
381,546,335,565,353,1
382,406,407,442,434,1
382,1195,324,1230,362,1
382,794,403,816,420,1
382,487,413,516,437,1
383,410,401,453,435,1
383,1198,322,1236,366,1
383,793,389,821,424,1
383,905,396,929,423,1
383,785,407,816,431,1
384,990,302,1046,363,1
386,664,359,683,378,1
386,1005,324,1035,358,1
387,303,326,324,352,1
388,545,276,661,338,1
388,677,368,703,421,1
388,808,352,848,398,1
389,414,401,456,430,1
389,905,397,930,425,1
389,1198,323,1236,366,1
389,795,401,817,428,1
389,488,414,516,439,1
390,566,330,626,369,1
390,176,314,226,356,1
390,455,305,486,338,1
390,685,359,710,384,1
390,342,233,439,279,1
390,482,368,504,390,1
390,492,360,513,379,1
391,811,419,842,456,1
393,415,379,462,402,1
393,909,331,933,356,1
393,1134,275,1175,313,1
393,459,358,503,396,1
394,403,405,453,430,1
394,790,387,817,422,1
394,904,398,928,426,1
394,1190,315,1234,363,1
395,656,328,691,350,1
395,403,349,419,368,1
395,913,368,929,386,1
395,385,358,403,377,1
396,796,194,894,258,1
396,547,378,567,393,1
396,556,364,578,388,1
397,415,406,459,433,1
397,792,390,818,426,1
397,1198,323,1236,368,1
397,906,399,929,426,1
398,541,189,570,240,1
398,680,173,707,236,1
398,276,385,307,420,1
399,402,405,452,429,1
399,1200,318,1235,358,1
399,792,389,819,422,1
399,898,398,924,422,1
399,484,408,511,434,1
400,682,382,701,399,1
400,607,333,628,349,1
400,612,324,637,343,1
401,303,435,333,467,1
402,410,401,453,434,1
402,793,401,814,421,1
402,1197,326,1235,369,1
402,906,398,929,426,1
403,421,401,439,419,1
403,625,357,645,381,1
404,1197,320,1236,359,1
404,410,400,452,434,1
404,900,399,927,423,1
404,486,409,511,435,1
405,748,413,767,433,1
406,619,125,748,191,1
406,852,290,883,324,1
406,575,297,602,323,1
407,592,334,653,372,1
408,416,401,457,431,1
408,907,396,931,424,1
408,790,388,816,424,1
408,1198,321,1234,365,1
408,489,414,515,438,1
409,659,386,686,408,1
409,665,396,691,417,1
409,606,397,622,416,1
410,122,279,176,342,1
410,366,168,389,219,1
410,352,168,377,225,1
411,561,203,588,256,1
411,689,205,725,270,1
411,332,396,366,423,1
411,1123,342,1147,385,1
411,1126,311,1153,366,1
412,468,361,525,393,1
412,859,337,886,374,1
412,578,406,605,424,1
413,942,253,982,287,1
413,552,350,587,368,1
413,954,283,984,331,1
413,560,359,592,377,1
414,432,281,480,336,1
414,1033,276,1069,318,1
414,601,360,624,376,1
415,647,325,680,354,1
415,803,330,842,359,1
415,632,336,667,362,1
415,509,436,545,458,1
416,580,335,625,369,1
416,405,362,443,380,1
416,515,342,561,364,1
416,523,356,561,378,1
416,410,372,440,396,1
416,467,354,500,379,1
417,399,403,441,428,1
417,416,412,451,440,1
417,790,401,814,423,1
417,906,398,930,426,1
417,1195,324,1231,363,1
417,485,409,510,434,1
418,488,375,543,412,1
418,886,347,914,381,1
419,215,358,235,399,1
419,653,450,672,472,1
419,1076,382,1095,398,1
419,438,460,468,490,1
420,686,204,721,260,1
420,755,122,817,181,1
420,573,201,598,239,1
420,338,399,361,425,1
420,342,412,371,434,1
421,403,406,450,432,1
421,1192,319,1236,367,1
421,793,401,813,423,1
421,906,399,929,425,1
422,1057,282,1075,309,1
422,669,328,700,352,1
423,747,400,798,420,1
423,739,383,799,409,1
423,550,486,578,507,1
423,551,500,582,520,1
424,768,385,796,410,1
424,227,397,251,421,1
425,1107,179,1145,211,1
426,318,228,365,283,1
426,477,387,503,410,1
426,529,383,553,400,1
426,1256,288,1279,323,1
426,601,387,624,409,1
426,586,390,607,407,1
427,89,273,109,304,1
428,559,332,604,364,1
428,485,327,535,361,1
428,780,333,819,376,1
428,371,356,415,379,1
428,494,350,538,372,1
428,555,315,590,352,1
428,432,355,464,378,1
429,253,235,275,274,1
431,1207,263,1233,309,1
431,729,365,746,389,1
431,521,307,546,331,1
432,441,340,459,356,1
432,359,332,385,353,1
432,339,331,355,352,1
432,350,327,398,374,1
432,439,354,455,370,1
432,487,342,515,362,1
433,586,359,636,382,1
433,595,374,625,394,1
433,135,336,154,359,1
433,642,357,681,379,1
433,631,346,686,366,1
435,584,364,638,386,1
435,595,373,624,393,1
435,137,335,156,359,1
435,641,349,688,373,1
436,726,162,863,245,1
436,836,322,870,381,1
436,601,368,640,387,1
437,960,341,984,368,1
438,423,339,446,357,1
438,355,324,392,353,1
438,488,338,531,357,1
440,546,392,570,416,1
440,594,378,618,396,1
440,593,366,621,387,1
441,1159,225,1185,265,1
441,930,232,1022,285,1
441,1104,299,1147,329,1
442,358,319,398,353,1
442,425,351,450,373,1
442,475,356,493,375,1
443,359,319,398,352,1
443,499,338,524,358,1
443,432,352,457,373,1
443,428,341,449,359,1
444,422,342,439,358,1
444,355,324,390,354,1
